Gen 0
float_yankdup,integer_swap,vector_float_conj,vector_float_conc,vector_float_occurrencesof,vector_float_replacefirst,vector_float_rest,vector_float_p,vector_float_s,vector_float_r,vector_float_first,integer_fromfloat,vector_float_last,vector_float_d,float_sw,exec_yankd,vector_float_n,float_dec,exec_yankdup,exec_yank,integer_mu,vector_float_remove,vector_float_fir,exec_do*vector_float,float_p,float_r,vector_float_stackdep,vector_float_dup,vector_float_subvec,float_i,integer_yankd,float_m,integer_rot,float_a,float_c,float_d,integer_stackdep,float_s,vector_float_occurrences,exec_stackdepth,vector_float_swap,vector_float_reverse,integer_m,float_stackdepth,float_max,exec_do*vector_flo,float_min,vector_float_rot,float_rot,exec_shove,vector_float_pushall,float_stackdep,float_sub,vector_float_sho,integer_div,integer_mult,integer_min,float_shove,integer_flush,float_inc,vector_float_nth,integer_yank,integer_fromflo,vector_float_yankdup,float_ya,vector_float_butla,integer_sw,float_pop,exec_d,float_yankd,integer_max,exec_dup,exec_k,float_frominteger,float_mult,exec_noop,exec_p,exec_r,exec_s,vector_float_butlast,integer_flu,exec_y,float_mod,integer_ya,integer_yankdup,exec_stackdep,vector_float_ta,vector_float_index,vector_float_pop,exec_do*cou,exec_do*ran,vector_float_flu,vector_float_la,exec_do*range,exec_do*times,integer_shove,float_tan,float_add,vector_float_indexof,float_sho,float_frominteg,vector_float_stackdepth,exec_sho,vector_float_replace,exec_swap,vector_float_rever,autoconstructive_integer_ra,exec_sw,integer_add,exec_flush,float_flu,float_cos,exec_flu,integer_mod,float_div,vector_float_leng,integer_inc,vector_float_yank,exec_rot,vector_float_flush,vector_float_concat,vector_float_set,integer_pop,vector_float_shove,exec_pop,vector_float_take,vector_float_length,vector_float_pusha,vector_float_ya,vector_float_remo,float_sin,autoconstructive_integer_rand,exec_do*tim,exec_do*count,integer_sub,float_mu,exec_no,vector_float_re,float_dup,vector_float_subv,integer_sho,vector_float_yankd,integer_stackdepth,integer_dec,exec,vector_float_replacefir,in1,float_swap,vector_float_co,exec_ya,float_yank,float_flush,float_t,integer_d,integer_dup,integer_i,integer_r,integer_s,integer_p,vector_float_repla,vector_float_sw
0.207792207792,0.208791208791,0.215784215784,0.00899100899101,0.206793206793,0.202797202797,0.183816183816,0.00699300699301,0.003996003996,0.00599400599401,0.212787212787,0.197802197802,0.205794205794,0.00999000999001,0.004995004995,0.002997002997,0.00999000999001,0.1998001998,0.211788211788,0.217782217782,0.004995004995,0.208791208791,0.004995004995,0.204795204795,0.00699300699301,0.00699300699301,0.004995004995,0.195804195804,0.1998001998,0.00699300699301,0.004995004995,0.015984015984,0.217782217782,0.001998001998,0.00999000999001,0.010989010989,0.002997002997,0.00999000999001,0.004995004995,0.213786213786,0.218781218781,0.205794205794,0.016983016983,0.224775224775,0.190809190809,0.003996003996,0.200799200799,0.200799200799,0.205794205794,0.203796203796,0.1998001998,0.003996003996,0.227772227772,0.002997002997,0.218781218781,0.195804195804,0.198801198801,0.1998001998,0.192807192807,0.20979020979,0.218781218781,0.220779220779,0.004995004995,0.204795204795,0.004995004995,0.00599400599401,0.00799200799201,0.220779220779,0.002997002997,0.00599400599401,0.204795204795,0.190809190809,0.220779220779,0.205794205794,0.206793206793,0.225774225774,0.004995004995,0.00699300699301,0.1998001998,0.210789210789,0.00599400599401,0.216783216783,0.18981018981,0.003996003996,0.200799200799,0.004995004995,0.001998001998,0.00599400599401,0.186813186813,0.00799200799201,0.003996003996,0.00599400599401,0.003996003996,0.194805194805,0.195804195804,0.188811188811,0.222777222777,0.1998001998,0.172827172827,0.004995004995,0.00899100899101,0.213786213786,0.002997002997,0.220779220779,0.198801198801,0.00699300699301,0.00599400599401,0.00999000999001,0.195804195804,0.202797202797,0.00699300699301,0.211788211788,0.003996003996,0.188811188811,0.210789210789,0.00599400599401,0.212787212787,0.197802197802,0.18981018981,0.202797202797,0.216783216783,0.20979020979,0.200799200799,0.218781218781,0.211788211788,0.1998001998,0.193806193806,0.00899100899101,0.004995004995,0.002997002997,0.215784215784,0.197802197802,0.00599400599401,0.207792207792,0.217782217782,0.00599400599401,0.00899100899101,0.00599400599401,0.206793206793,0.003996003996,0.003996003996,0.003996003996,0.197802197802,0.217782217782,0.01998001998,0.012987012987,0.200799200799,0.204795204795,0.004995004995,0.00699300699301,0.191808191808,0.195804195804,0.00999000999001,0.01998001998,0.202797202797,0.00699300699301,0.002997002997,0.004995004995,0.003996003996,0.00699300699301,0.003996003996
Gen 1
float_yankdup,integer_swap,vector_float_conj,vector_float_conc,vector_float_occurrencesof,vector_float_replacefirst,vector_float_rest,vector_float_p,vector_float_s,vector_float_r,vector_float_first,integer_fromfloat,vector_float_last,vector_float_d,float_sw,exec_yankd,vector_float_n,float_dec,exec_yankdup,exec_yank,integer_mu,vector_float_remove,vector_float_fir,exec_do*vector_float,float_p,float_r,vector_float_stackdep,vector_float_dup,vector_float_subvec,float_i,integer_yankd,float_m,integer_rot,float_a,float_c,float_d,integer_stackdep,float_s,vector_float_occurrences,exec_stackdepth,vector_float_swap,vector_float_reverse,integer_m,float_stackdepth,float_max,exec_do*vector_flo,float_min,vector_float_rot,float_rot,exec_shove,vector_float_pushall,float_stackdep,float_sub,vector_float_sho,integer_div,integer_mult,integer_min,float_shove,integer_flush,float_inc,vector_float_nth,integer_yank,integer_fromflo,vector_float_yankdup,float_ya,vector_float_butla,integer_sw,float_pop,exec_d,float_yankd,integer_max,exec_dup,exec_k,float_frominteger,float_mult,exec_noop,exec_p,exec_r,exec_s,vector_float_butlast,integer_flu,exec_y,float_mod,integer_ya,integer_yankdup,exec_stackdep,vector_float_ta,vector_float_index,vector_float_pop,exec_do*cou,exec_do*ran,vector_float_flu,vector_float_la,exec_do*range,exec_do*times,integer_shove,float_tan,float_add,vector_float_indexof,float_sho,float_frominteg,vector_float_stackdepth,exec_sho,vector_float_replace,exec_swap,vector_float_rever,autoconstructive_integer_ra,exec_sw,integer_add,exec_flush,float_flu,float_cos,exec_flu,integer_mod,float_div,vector_float_leng,integer_inc,vector_float_yank,exec_rot,vector_float_flush,vector_float_concat,vector_float_set,integer_pop,vector_float_shove,exec_pop,vector_float_take,vector_float_length,vector_float_pusha,vector_float_ya,vector_float_remo,float_sin,autoconstructive_integer_rand,exec_do*tim,exec_do*count,integer_sub,float_mu,exec_no,vector_float_re,float_dup,vector_float_subv,integer_sho,vector_float_yankd,integer_stackdepth,integer_dec,exec,vector_float_replacefir,in1,float_swap,vector_float_co,exec_ya,float_yank,float_flush,float_t,integer_d,integer_a,integer_dup,integer_i,integer_r,integer_s,integer_p,vector_float_repla,vector_float_sw
0.15792103948,0.113443278361,0.146426786607,0.00549725137431,0.114442778611,0.0694652673663,0.121939030485,0.00149925037481,0.00199900049975,0.000999500249875,0.0734632683658,0.12343828086,0.0754622688656,0.00699650174913,0.000499750124938,0.00149925037481,0.00199900049975,0.134932533733,0.0474762618691,0.145927036482,0.00299850074963,0.144927536232,0.00149925037481,0.152923538231,0.00149925037481,0.00199900049975,0.00149925037481,0.15692153923,0.0704647676162,0.007996001999,0.00149925037481,0.0424787606197,0.134932533733,0.000999500249875,0.00299850074963,0.0039980009995,0.00149925037481,0.00199900049975,0.00149925037481,0.122938530735,0.0804597701149,0.0894552723638,0.00749625187406,0.143428285857,0.15992003998,0.000499750124938,0.194402798601,0.15792103948,0.157421289355,0.137431284358,0.126936531734,0.00249875062469,0.0874562718641,0.00199900049975,0.0779610194903,0.142428785607,0.107446276862,0.0709645177411,0.115442278861,0.1984007996,0.134432783608,0.0634682658671,0.00349825087456,0.194402798601,0.00199900049975,0.00549725137431,0.00549725137431,0.0844577711144,0.00349825087456,0.00649675162419,0.100449775112,0.15892053973,0.148925537231,0.124437781109,0.126436781609,0.0589705147426,0.000999500249875,0.00199900049975,0.0944527736132,0.106946526737,0.00149925037481,0.0779610194903,0.126936531734,0.000999500249875,0.0759620189905,0.00299850074963,0.000999500249875,0.000499750124938,0.152423788106,0.00249875062469,0.000499750124938,0.000999500249875,0.0414792603698,0.108445777111,0.0924537731134,0.0614692653673,0.0704647676162,0.0784607696152,0.0599700149925,0.00199900049975,0.00699650174913,0.0814592703648,0.00149925037481,0.140929535232,0.11644177911,0.0359820089955,0.00899550224888,0.00349825087456,0.0619690154923,0.0304847576212,0.00349825087456,0.196901549225,0.00349825087456,0.205397301349,0.143928035982,0.000499750124938,0.136431784108,0.131934032984,0.204397801099,0.0704647676162,0.124937531234,0.177911044478,0.117941029485,0.195902048976,0.111444277861,0.07996001999,0.0684657671164,0.00299850074963,0.000999500249875,0.000999500249875,0.0979510244878,0.155922038981,0.00549725137431,0.15692153923,0.133433283358,0.00199900049975,0.0109945027486,0.000499750124938,0.0724637681159,0.00299850074963,0.000499750124938,0.000999500249875,0.0734632683658,0.0689655172414,0.00199900049975,0.000499750124938,0.11744127936,0.115442278861,0.0149925037481,0.0039980009995,0.0929535232384,0.0769615192404,0.0,0.00649675162419,0.000999500249875,0.0474762618691,0.00249875062469,0.00149925037481,0.00199900049975,0.0129935032484,0.00349825087456,0.000499750124938
Gen 2
float_yankdup,integer_swap,vector_float_conj,vector_float_conc,vector_float_occurrencesof,vector_float_replacefirst,vector_float_rest,vector_float_p,vector_float_s,vector_float_r,vector_float_first,integer_fromfloat,vector_float_last,vector_float_d,float_sw,exec_yankd,vector_float_n,float_dec,exec_yankdup,exec_yank,integer_mu,vector_float_remove,vector_float_fir,exec_do*vector_float,float_p,float_r,vector_float_stackdep,vector_float_dup,vector_float_subvec,float_i,integer_yankd,float_m,integer_rot,float_a,float_c,float_d,integer_stackdep,float_s,vector_float_occurrences,exec_stackdepth,vector_float_swap,vector_float_reverse,integer_m,float_stackdepth,float_max,exec_do*vector_flo,float_min,vector_float_rot,float_rot,exec_shove,vector_float_pushall,float_stackdep,float_sub,vector_float_sho,integer_div,integer_mult,integer_min,float_shove,integer_flush,float_inc,vector_float_nth,integer_yank,integer_fromflo,vector_float_yankdup,float_ya,vector_float_butla,integer_sw,float_pop,exec_d,float_yankd,integer_max,exec_dup,exec_k,float_frominteger,float_mult,exec_noop,exec_p,exec_r,exec_s,vector_float_butlast,integer_flu,exec_y,float_mod,integer_ya,integer_yankdup,exec_stackdep,vector_float_ta,vector_float_index,vector_float_pop,exec_do*cou,exec_do*ran,vector_float_flu,vector_float_la,exec_do*range,exec_do*times,integer_shove,float_tan,float_add,vector_float_indexof,float_sho,float_frominteg,vector_float_stackdepth,exec_sho,vector_float_replace,exec_swap,vector_float_rever,autoconstructive_integer_ra,exec_sw,integer_add,exec_flush,float_flu,float_cos,exec_flu,integer_mod,float_div,vector_float_leng,integer_inc,vector_float_yank,exec_rot,vector_float_flush,vector_float_concat,vector_float_set,integer_pop,vector_float_shove,exec_pop,vector_float_take,vector_float_length,vector_float_pusha,vector_float_ya,vector_float_remo,float_sin,autoconstructive_integer_rand,exec_do*tim,exec_do*count,integer_sub,float_mu,exec_no,vector_float_re,float_dup,vector_float_subv,integer_sho,vector_float_yankd,integer_stackdepth,integer_dec,exec,vector_float_replacefir,in1,float_swap,vector_float_co,exec_ya,float_yank,float_flush,float_t,integer_d,integer_a,integer_dup,integer_i,integer_r,integer_s,integer_p,vector_float_repla,vector_float_sw
0.113628790403,0.0786404531823,0.0963012329224,0.00133288903699,0.103965344885,0.056647784072,0.055314895035,0.00433188937021,0.00633122292569,0.00599800066644,0.0416527824059,0.0886371209597,0.0663112295901,0.00233255581473,0.000999666777741,0.000666444518494,0.000666444518494,0.0883038987004,0.0289903365545,0.111962679107,0.00199933355548,0.0889703432189,0.000999666777741,0.109296901033,0.00533155614795,0.00333222259247,0.00133288903699,0.105631456181,0.0709763412196,0.00299900033322,0.000666444518494,0.00466511162946,0.102965678107,0.00166611129623,0.00133288903699,0.00199933355548,0.00399866711096,0.00166611129623,0.000999666777741,0.11062979007,0.0483172275908,0.0743085638121,0.00733088970343,0.0879706764412,0.111962679107,0.00166611129623,0.134621792736,0.102965678107,0.110963012329,0.0943018993669,0.102299233589,0.00933022325891,0.0623125624792,0.00199933355548,0.0376541152949,0.107630789737,0.0883038987004,0.0706431189603,0.0806397867378,0.122625791403,0.086304565145,0.0763078973675,0.00166611129623,0.0826391202932,0.00366544485172,0.00433188937021,0.00199933355548,0.0379873375541,0.000999666777741,0.00733088970343,0.076974341886,0.130289903366,0.123292235921,0.102299233589,0.0939686771076,0.025658113962,0.000666444518494,0.00199933355548,0.0546484505165,0.0709763412196,0.00199933355548,0.0459846717761,0.104631789404,0.00133288903699,0.0459846717761,0.00799733422193,0.00199933355548,0.000666444518494,0.134288570477,0.000999666777741,0.000333222259247,0.0049983338887,0.0179940019993,0.07964011996,0.107630789737,0.0413195601466,0.0386537820726,0.057980673109,0.0389870043319,0.00199933355548,0.00133288903699,0.080973008997,0.000999666777741,0.102965678107,0.104965011663,0.025658113962,0.00733088970343,0.000333222259247,0.0503165611463,0.0166611129623,0.00299900033322,0.132289236921,0.000333222259247,0.139953348884,0.0729756747751,0.000666444518494,0.108297234255,0.0976341219593,0.122292569144,0.0376541152949,0.0919693435521,0.115628123959,0.0829723425525,0.128957014329,0.076974341886,0.0706431189603,0.0359880039987,0.000999666777741,0.000333222259247,0.00166611129623,0.0656447850716,0.11962679107,0.00166611129623,0.104631789404,0.0656447850716,0.000999666777741,0.00299900033322,0.000333222259247,0.0609796734422,0.00166611129623,0.000333222259247,0.00166611129623,0.0359880039987,0.0599800066644,0.00166611129623,0.000333222259247,0.0846384538487,0.0949683438854,0.00933022325891,0.00233255581473,0.0883038987004,0.0376541152949,0.000666444518494,0.00266577807398,0.000333222259247,0.0369876707764,0.00266577807398,0.00166611129623,0.000666444518494,0.00266577807398,0.00233255581473,0.00199933355548
Gen 3
float_yankdup,integer_swap,vector_float_conj,vector_float_conc,vector_float_occurrencesof,vector_float_replacefirst,vector_float_rest,vector_float_p,vector_float_s,vector_float_r,vector_float_first,integer_fromfloat,vector_float_last,vector_float_d,float_sw,exec_yankd,vector_float_n,float_dec,exec_yankdup,exec_yank,integer_mu,vector_float_remove,vector_float_fir,exec_do*vector_float,float_p,float_r,vector_float_stackdep,vector_float_dup,vector_float_subvec,float_i,integer_yankd,float_m,integer_rot,float_a,float_c,float_d,integer_stackdep,float_s,vector_float_occurrences,exec_stackdepth,vector_float_swap,vector_float_reverse,integer_m,float_stackdepth,float_max,exec_do*vector_flo,float_min,vector_float_rot,float_rot,exec_shove,vector_float_pushall,float_stackdep,float_sub,vector_float_sho,integer_div,integer_mult,integer_min,float_shove,integer_flush,float_inc,vector_float_nth,integer_yank,integer_fromflo,vector_float_yankdup,float_ya,vector_float_butla,integer_sw,float_pop,exec_d,float_yankd,integer_max,exec_dup,exec_k,float_frominteger,float_mult,exec_noop,exec_p,exec_r,exec_s,vector_float_butlast,integer_flu,exec_y,float_mod,integer_ya,integer_yankdup,exec_stackdep,vector_float_ta,vector_float_index,vector_float_pop,exec_do*cou,exec_do*ran,vector_float_flu,vector_float_la,exec_do*range,exec_do*times,integer_shove,float_tan,float_add,vector_float_indexof,float_sho,float_frominteg,vector_float_stackdepth,exec_sho,vector_float_replace,exec_swap,vector_float_rever,autoconstructive_integer_ra,exec_sw,integer_add,exec_flush,float_flu,float_cos,exec_flu,integer_mod,float_div,vector_float_leng,integer_inc,vector_float_yank,exec_rot,vector_float_flush,vector_float_concat,vector_float_set,integer_pop,vector_float_shove,exec_pop,vector_float_take,vector_float_length,vector_float_pusha,vector_float_ya,vector_float_remo,float_sin,autoconstructive_integer_rand,exec_do*tim,exec_do*count,integer_sub,float_mu,exec_no,vector_float_re,float_dup,vector_float_subv,integer_sho,vector_float_yankd,integer_stackdepth,integer_dec,exec,vector_float_replacefir,in1,float_swap,vector_float_co,exec_ya,float_yank,float_flush,float_t,integer_d,integer_a,integer_dup,integer_i,integer_r,integer_s,integer_p,vector_float_repla,vector_float_sw
0.0942264433892,0.078480379905,0.0624843789053,0.000749812546863,0.0892276930767,0.0322419395151,0.0527368157961,0.000999750062484,0.00524868782804,0.00199950012497,0.0427393151712,0.0717320669833,0.0612346913272,0.000999750062484,0.00149962509373,0.000749812546863,0.000499875031242,0.0477380654836,0.0292426893277,0.0709822544364,0.000749812546863,0.0537365658585,0.000999750062484,0.0662334416396,0.000749812546863,0.00624843789053,0.0034991252187,0.071232191952,0.0557360659835,0.00424893776556,0.000499875031242,0.0094976255936,0.0524868782804,0.000999750062484,0.000249937515621,0.00299925018745,0.00199950012497,0.000499875031242,0.00574856285929,0.112721819545,0.0542364408898,0.0792301924519,0.00799800049988,0.0769807548113,0.0759810047488,0.000999750062484,0.0879780054986,0.069232691827,0.0769807548113,0.0477380654836,0.085728567858,0.0102474381405,0.0564858785304,0.00299925018745,0.0282429392652,0.0554861284679,0.0849787553112,0.0489877530617,0.0424893776556,0.0957260684829,0.0467383154211,0.0419895026243,0.000749812546863,0.063984003999,0.00324918770307,0.00124968757811,0.00249937515621,0.0392401899525,0.00149962509373,0.0114971257186,0.0832291927018,0.0782304423894,0.0779805048738,0.0827293176706,0.0707323169208,0.0284928767808,0.000499875031242,0.00374906273432,0.0529867533117,0.0699825043739,0.000749812546863,0.0282429392652,0.0799800049988,0.0,0.0352411897026,0.00199950012497,0.00124968757811,0.000749812546863,0.0912271932017,0.000499875031242,0.00124968757811,0.0047488127968,0.0104973756561,0.0509872531867,0.0842289427643,0.0464883779055,0.040239940015,0.0564858785304,0.0339915021245,0.00149962509373,0.000999750062484,0.0647338165459,0.000249937515621,0.0592351912022,0.0892276930767,0.00674831292177,0.00449887528118,0.00224943764059,0.0279930017496,0.0102474381405,0.000249937515621,0.0769807548113,0.0,0.0972256935766,0.0664833791552,0.000499875031242,0.0764808797801,0.0542364408898,0.0774806298425,0.0294926268433,0.0729817545614,0.0979755061235,0.0464883779055,0.0849787553112,0.0364908772807,0.0532366908273,0.0472381904524,0.00199950012497,0.0,0.00449887528118,0.0617345663584,0.0977255686078,0.000249937515621,0.0534866283429,0.0527368157961,0.00174956260935,0.00249937515621,0.00374906273432,0.0582354411397,0.00399900024994,0.000749812546863,0.00499875031242,0.0262434391402,0.0722319420145,0.00124968757811,0.000999750062484,0.0937265683579,0.063984003999,0.00774806298425,0.00199950012497,0.0629842539365,0.0397400649838,0.000749812546863,0.00249937515621,0.000249937515621,0.025743564109,0.00174956260935,0.00224943764059,0.00149962509373,0.00299925018745,0.00274931267183,0.000999750062484
Gen 4
float_yankdup,integer_swap,vector_float_conj,vector_float_conc,vector_float_occurrencesof,vector_float_replacefirst,vector_float_rest,vector_float_p,vector_float_s,vector_float_r,vector_float_first,integer_fromfloat,vector_float_last,vector_float_d,float_sw,exec_yankd,vector_float_n,float_dec,exec_yankdup,exec_yank,integer_mu,vector_float_remove,vector_float_fir,exec_do*vector_float,float_p,float_r,vector_float_stackdep,vector_float_dup,vector_float_subvec,float_i,integer_yankd,float_m,integer_rot,float_a,float_c,float_d,integer_stackdep,float_s,vector_float_occurrences,exec_stackdepth,vector_float_swap,vector_float_reverse,integer_m,float_stackdepth,float_max,exec_do*vector_flo,float_min,vector_float_rot,float_rot,exec_shove,vector_float_pushall,float_stackdep,float_sub,vector_float_sho,integer_div,integer_mult,integer_min,float_shove,integer_flush,float_inc,vector_float_nth,integer_yank,integer_fromflo,vector_float_yankdup,float_ya,vector_float_butla,integer_sw,float_pop,exec_d,float_yankd,integer_max,exec_dup,exec_k,float_frominteger,float_mult,exec_noop,exec_p,exec_r,exec_s,vector_float_butlast,integer_flu,exec_y,float_mod,integer_ya,integer_yankdup,exec_stackdep,vector_float_ta,vector_float_index,vector_float_pop,exec_do*cou,exec_do*ran,vector_float_flu,vector_float_la,exec_do*range,exec_do*times,integer_shove,float_tan,float_add,vector_float_indexof,float_sho,float_frominteg,vector_float_stackdepth,exec_sho,vector_float_replace,exec_swap,vector_float_rever,autoconstructive_integer_ra,exec_sw,integer_add,exec_flush,float_flu,float_cos,exec_flu,integer_mod,float_div,vector_float_leng,integer_inc,vector_float_yank,exec_rot,vector_float_flush,vector_float_concat,vector_float_set,integer_pop,vector_float_shove,exec_pop,vector_float_take,vector_float_length,vector_float_pusha,vector_float_ya,vector_float_remo,float_sin,autoconstructive_integer_rand,exec_do*tim,exec_do*count,integer_sub,float_mu,exec_no,vector_float_re,float_dup,vector_float_subv,integer_sho,vector_float_yankd,integer_stackdepth,integer_dec,exec,vector_float_replacefir,in1,float_swap,vector_float_co,exec_ya,float_yank,float_flush,float_t,integer_d,integer_a,integer_dup,integer_i,integer_r,integer_s,integer_p,vector_float_repla,vector_float_sw
